class,cap-shape,bruises,gill-spacing,gill-size,stalk-shape,veil-type,ring-type,population,habitat
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,y,d
e,f,t,c,b,t,p,p,y,d
p,x,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,p
e,f,t,c,b,t,p,p,y,d
e,f,t,c,b,t,p,p,v,d
p,x,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,g
p,f,t,c,b,t,p,p,s,u
e,f,t,c,b,t,p,p,y,d
p,x,f,c,n,t,p,e,v,d
e,x,t,c,b,t,p,p,v,d
p,x,f,w,n,e,p,p,v,d
p,x,f,w,n,e,p,p,v,d
p,x,f,c,n,t,p,e,v,l
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,v,g
p,x,t,c,b,t,p,p,s,u
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,g
p,f,t,c,b,t,p,p,v,u
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,y,p
e,f,t,c,b,t,p,p,v,d
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,y,p
p,f,t,c,b,t,p,p,s,u
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,d
p,x,t,c,b,t,p,p,s,g
p,f,f,c,b,e,p,l,y,g
p,x,t,c,b,t,p,p,s,g
p,f,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,g
e,f,t,c,b,t,p,p,y,d
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,p
p,x,f,c,n,e,p,p,s,d
p,x,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,p
e,k,f,w,n,e,p,e,v,l
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,g
e,f,t,c,b,e,p,e,c,w
p,f,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,v,g
e,k,t,c,b,e,p,e,c,w
p,x,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,g
e,f,t,c,b,t,p,p,y,d
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,v,p
e,x,f,c,n,e,p,f,v,d
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,d
p,x,f,c,n,t,p,e,v,p
p,f,f,c,b,e,p,l,v,d
p,k,f,c,n,e,p,e,v,d
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,g
e,f,t,c,b,t,p,p,y,d
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,g
p,f,t,c,b,t,p,p,s,u
p,x,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,g
e,x,t,c,b,e,p,e,c,w
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,g
p,b,t,w,n,e,p,p,c,l
p,f,t,c,b,t,p,p,v,u
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,g
p,x,t,c,b,t,p,p,s,u
e,f,t,c,b,t,p,p,v,d
p,x,f,c,n,t,p,e,v,d
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,g
e,f,t,c,b,t,p,p,v,d
e,x,t,c,b,e,p,e,c,w
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,y,p
e,x,f,c,n,e,p,f,y,d
p,x,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,d
e,f,t,c,b,t,p,p,y,d
p,f,t,c,b,t,p,p,v,u
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,d
e,f,t,c,b,t,p,p,v,d
p,f,f,c,b,e,p,l,y,g
e,x,t,c,b,e,p,e,c,w
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,v,p
e,f,t,c,b,t,p,p,y,d
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,g
p,x,f,c,n,t,p,e,v,d
p,f,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,g
p,x,f,c,n,e,p,p,v,d
p,x,f,c,b,e,p,l,y,g
p,f,t,c,b,t,p,p,s,u
p,x,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,y,d
e,f,t,c,b,t,p,p,y,d
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,y,p
e,f,t,c,b,t,p,p,v,d
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,g
e,k,t,c,b,e,p,e,c,w
p,x,f,c,b,e,p,l,y,p
p,x,f,c,n,t,p,e,v,d
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,d
p,x,t,c,b,t,p,p,v,u
p,x,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,p
e,f,t,c,b,t,p,p,y,d
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,d
e,f,f,w,n,e,p,e,v,l
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,p
p,f,f,c,n,e,p,e,v,d
p,f,f,c,b,e,p,l,y,p
p,x,t,c,b,t,p,p,v,g
e,f,t,c,b,e,p,e,c,w
p,x,f,c,n,t,p,e,v,p
p,x,f,w,n,e,p,p,v,d
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,v,d
e,x,t,c,b,e,p,e,c,w
p,f,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,d
p,x,f,c,n,t,p,e,v,l
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,g
e,x,f,c,n,e,p,f,v,d
e,f,t,c,b,e,p,e,c,w
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,v,g
p,f,t,c,b,t,p,p,v,g
p,f,t,c,b,e,p,p,v,m
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,y,d
e,f,t,c,b,t,p,p,v,d
e,x,f,c,n,e,p,f,v,d
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,y,p
e,f,t,c,b,t,p,p,v,d
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,y,p
p,x,f,c,n,e,p,p,v,d
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,g
p,x,f,c,n,t,p,e,v,d
e,f,t,c,b,e,p,e,c,w
p,x,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,p
p,x,f,c,n,e,p,p,s,d
p,f,t,c,b,t,p,p,v,g
e,f,t,c,b,t,p,p,v,d
p,x,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,g
e,f,t,c,b,t,p,p,v,d
p,x,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,v,g
p,f,t,c,b,t,p,p,s,u
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,v,d
e,f,f,c,n,e,p,f,v,d
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,g
e,f,t,c,b,t,p,p,y,d
p,x,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,v,g
p,x,t,c,b,t,p,p,s,u
e,f,t,c,b,e,p,e,c,w
e,x,f,c,n,e,p,f,y,d
p,x,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,p
e,f,t,c,b,e,p,e,c,w
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,v,p
e,f,t,c,b,t,p,p,y,d
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,y,p
p,x,t,c,b,t,p,p,s,g
p,f,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,v,p
p,x,f,c,n,e,p,p,s,d
p,x,f,c,b,e,p,l,y,d
p,f,t,c,b,t,p,p,s,u
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,g
p,f,t,c,b,e,p,p,v,g
p,f,t,c,b,t,p,p,v,u
p,x,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,p
e,f,f,c,n,e,p,f,v,d
p,x,f,c,b,e,p,l,y,g
e,f,t,c,b,t,p,p,v,d
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,g
p,x,f,c,n,t,p,e,v,l
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,g
e,f,t,c,b,t,p,p,y,d
p,x,f,c,b,e,p,l,v,g
e,f,t,c,b,t,p,p,y,d
p,x,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,d
p,x,f,w,n,e,p,p,s,d
p,f,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,p
e,x,t,c,b,e,p,e,c,w
p,f,f,c,b,e,p,l,v,d
p,x,f,w,n,e,p,p,v,d
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,y,g
e,f,t,c,b,t,p,p,y,d
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,g
e,f,t,c,b,t,p,p,v,d
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,v,g
p,x,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,y,g
e,f,t,c,b,t,p,p,y,d
p,x,t,c,b,t,p,p,s,g
p,x,f,c,n,t,p,e,v,p
p,f,t,c,b,t,p,p,v,g
p,f,f,c,b,e,p,l,y,g
p,f,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,v,d
e,f,t,c,b,e,p,e,c,w
p,f,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,v,g
p,f,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,y,g
e,f,t,c,b,e,p,e,c,w
p,f,f,c,b,e,p,l,v,g
p,k,f,c,n,e,p,e,v,d
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,p
p,x,f,c,n,t,p,e,v,p
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,y,p
p,f,t,c,b,t,p,p,v,g
p,f,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,y,g
e,x,t,c,b,e,p,e,c,w
p,f,f,c,b,e,p,l,v,d
p,b,f,c,n,e,p,e,v,d
p,f,f,c,b,e,p,l,v,d
p,x,t,c,b,t,p,p,s,u
p,f,f,c,b,e,p,l,v,d
p,f,f,c,b,e,p,l,v,g
e,k,t,c,b,e,p,e,c,w
p,f,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,v,p
e,k,f,w,n,e,p,e,v,l
p,x,f,c,n,e,p,p,v,d
p,x,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,p
p,b,t,c,b,e,p,p,v,g
p,x,t,c,b,t,p,p,v,g
e,f,t,c,b,t,p,p,y,d
p,b,t,c,b,e,p,p,v,m
e,f,t,c,b,e,p,e,c,w
p,x,t,c,b,t,p,p,v,g
e,k,t,c,b,e,p,e,c,w
p,x,f,c,b,e,p,l,y,p
p,f,t,c,b,t,p,p,v,u
p,f,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,v,d
p,x,f,c,b,e,p,l,y,d
p,x,f,c,b,e,p,l,y,p
p,x,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,v,p
e,k,t,c,b,e,p,e,c,w
e,f,t,c,b,e,p,e,c,w
e,f,t,c,b,e,p,e,c,w
p,x,f,c,b,e,p,l,v,d
e,f,t,c,b,t,p,p,v,d
p,f,f,c,b,e,p,l,y,p
p,f,f,c,b,e,p,l,y,g
p,x,t,c,b,t,p,p,v,g
p,f,f,c,b,e,p,l,v,p
p,x,f,c,b,e,p,l,y,d
p,f,f,c,b,e,p,l,v,g
p,x,f,c,n,t,p,e,v,l
p,f,f,c,b,e,p,l,v,p
e,f,t,c,b,e,p,e,c,w
e,f,t,c,b,t,p,p,v,d
p,f,f,c,b,e,p,l,y,g
p,x,f,c,b,e,p,l,v,p
p,f,f,c,b,e,p,l,y,d
e,f,t,c,b,t,p,p,v,d
